,subject,amp,vel,eye,tracker
107,AE07,-10.01720999,255.3196697,right,ML
108,AE07,-6.88396463,228.7556486,right,ML
109,AE07,-10.43009932,265.7924532,right,ML
110,AE07,-8.127383352,311.2930615,right,ML
111,AE07,3.708535839,92.28292178,right,ML
112,AE07,-11.74201633,304.2700992,right,ML
113,AE07,-5.610975822,140.7696314,right,ML
114,AE07,3.806395468,102.0153034,right,ML
115,AE07,5.964217569,125.3085989,right,ML
116,AE07,-6.763733596,192.5630122,right,ML
117,AE07,5.456790921,140.1357577,right,ML
118,AE07,-7.882504138,240.7263867,right,ML
119,AE07,6.155468251,128.9253588,right,ML
120,AE07,3.754302774,126.7338459,right,ML
121,AE07,-3.508299554,119.2941751,right,ML
122,AE07,0.402546127,45.99812696,right,ML
123,AE07,-8.792947827,265.7051858,right,ML
124,AE07,-7.686851196,218.3076008,right,ML
125,AE07,-5.411510265,183.0527528,right,ML
126,AE07,-6.181323277,193.6064397,right,ML
127,AE07,5.75943983,163.8959439,right,ML
128,AE07,-2.653801347,67.9627544,right,ML
129,AE07,-1.414881493,64.48485987,right,ML
130,AE07,-5.169443719,186.2820134,right,ML
131,AE07,3.769541669,146.0499048,right,ML
132,AE07,-3.071612316,92.27531688,right,ML
133,AE07,-7.397346031,200.521108,right,ML
134,AE07,4.589259668,171.8951571,right,ML
135,AE07,-6.385053625,155.4034493,right,ML
136,AE07,5.326242171,166.3302674,right,ML
137,AE07,5.42033619,164.3172387,right,ML
138,AE07,-7.138754121,238.8540816,right,ML
139,AE07,-7.408186208,240.9767744,right,ML
140,AE07,5.610096557,140.2388452,right,ML
141,AE07,4.410494077,155.8160757,right,ML
142,AE07,1.544807713,78.68840229,right,ML
143,AE07,0.951863405,63.93008493,right,ML
144,AE07,0.845804913,57.07640457,right,ML
145,AE07,-5.169064833,133.6347512,right,ML
146,AE07,-10.9854295,280.9979488,right,ML
147,AE07,-7.297833522,219.8767354,right,ML
148,AE07,1.401153776,79.97560801,right,ML
149,AE07,3.434153159,120.5958519,right,ML
150,AE07,1.165452271,55.13495923,right,ML
151,AE07,2.632425656,132.5395234,right,ML
152,AE07,5.532701941,124.2588218,right,ML
153,AE07,3.05521017,72.81828189,right,ML
154,AE07,-3.787919494,138.7985658,right,ML
155,AE07,-2.068914397,95.0088079,right,ML
156,AE07,-2.134598162,82.86024652,right,ML
157,AE07,-1.99855861,88.11653677,right,ML
158,AE07,-7.434743541,236.4566182,right,ML
159,AE07,-6.685417321,209.0407567,right,ML
160,AE07,6.089243527,141.4930639,right,ML
161,AE07,4.460762086,113.4989926,right,ML
162,AE07,0.723988371,56.65980876,right,ML
163,AE07,-5.19126586,160.2892195,right,ML
164,AE07,-5.901449979,155.2869654,right,ML
165,AE07,3.902280888,105.2731217,right,ML
166,AE07,-9.820346264,255.1781768,right,ML
167,AE07,2.043160687,96.49986611,right,ML
168,AE07,-11.72064604,301.3074131,right,ML
169,AE07,4.060769069,149.0690953,right,ML
170,AE07,-11.04147043,237.9923014,right,ML
171,AE07,-5.433205831,156.670051,right,ML
172,AE07,3.275684511,128.1425758,right,ML
173,AE07,4.467474353,95.05427683,right,ML
174,AE07,5.164330066,140.5135171,right,ML
0,AE08,4.35059131271689,158.181336911441,right,ML
1,AE08,1.90033692396211,68.0075246790637,right,ML
2,AE08,-9.33572423563469,237.973216374024,right,ML
3,AE08,3.80583462208972,129.067872416377,right,ML
4,AE08,-10.3083670336928,257.534187947262,right,ML
5,AE08,8.13652302670488,214.496281351538,right,ML
6,AE08,4.37713324968992,163.330539761665,right,ML
7,AE08,9.08905094644218,244.877016147784,right,ML
8,AE08,-10.9815456439429,273.108811534601,right,ML
9,AE08,7.39003973184502,198.547269743137,right,ML
11,AE08,9.32946601820394,238.278128541122,right,ML
12,AE08,7.23128969268306,175.262737692212,right,ML
13,AE08,-10.0698133909982,246.454962939683,right,ML
14,AE08,2.23071217379291,87.9607374858948,right,ML
16,AE08,1.15409276814798,53.3608903744275,right,ML
17,AE08,-2.20462838073211,91.8828703207865,right,ML
18,AE08,-11.3782189762933,265.005196772465,right,ML
19,AE08,8.32588435729837,206.220184213722,right,ML
21,AE08,3.982155502021,127.648740798694,right,ML
22,AE08,5.20978121204813,138.190251104747,right,ML
23,AE08,8.01759878643288,241.114462861132,right,ML
24,AE08,8.18668455288307,221.686360503307,right,ML
25,AE08,-8.61774632863875,184.339597020554,right,ML
26,AE08,-7.80267121466345,201.936460454283,right,ML
27,AE08,3.62014624560135,100.494116383296,right,ML
28,AE08,2.11569338722894,71.0853377368778,right,ML
29,AE08,-6.69629792414676,123.016742263174,right,ML
30,AE08,3.49793427648287,126.70495389055,right,ML
31,AE08,-2.85760365543876,106.716152129257,right,ML
32,AE08,-7.78334803004651,167.460064825363,right,ML
33,AE08,-5.1957111963227,162.580967746468,right,ML
34,AE08,6.02749999364137,195.549821552805,right,ML
35,AE08,-8.01224595292807,219.494007933577,right,ML
36,AE08,4.06463659650158,125.340772538846,right,ML
37,AE08,1.55526055808934,54.8291587501884,right,ML
38,AE08,-1.93417091053022,84.320113225099,right,ML
39,AE08,9.19991510836032,294.088006577561,right,ML
40,AE08,-7.17109034042311,178.271570310044,right,ML
41,AE08,-10.4786194435723,259.922563347926,right,ML
42,AE08,-4.74920795856204,168.203373086137,right,ML
43,AE08,-7.15470562737663,205.403196638091,right,ML
44,AE08,6.0188458013647,159.926250824693,right,ML
45,AE08,9.35498940616603,222.451484946289,right,ML
46,AE08,-1.83616590195296,79.5275815480856,right,ML
47,AE08,-9.53309076466578,243.086448414806,right,ML
48,AE08,5.71706200041841,183.457321450333,right,ML
49,AE08,6.14958591103741,235.127931799663,right,ML
51,AE08,9.00865787926137,252.142212115393,right,ML
52,AE08,-7.97309110417851,205.525066072524,right,ML
54,AE08,8.22687620218121,162.464912971511,right,ML
55,AE08,-2.4205307957451,92.0345838342444,right,ML
56,AE08,9.51226422814883,216.213950545599,right,ML
57,AE08,8.96585958888643,240.383936931496,right,ML
58,AE08,-4.71330195479874,127.947592092794,right,ML
59,AE08,3.79132455203196,135.48065716927,right,ML
60,AE08,-10.0292739620692,210.172667628332,right,ML
61,AE08,-4.86214459727173,184.30112387523,right,ML
62,AE08,6.09238287799232,168.250180121881,right,ML
63,AE08,-6.37445176394519,150.983213951025,right,ML
64,AE08,-10.4903121815123,232.985034377253,right,ML
65,AE08,-5.20366064411651,177.841148966712,right,ML
66,AE08,6.90635885439361,179.680973724879,right,ML
67,AE08,-7.97192089882222,256.600812286613,right,ML
68,AE08,-9.81916911174234,265.812819469092,right,ML
69,AE08,6.42771832481558,193.328515858335,right,ML
70,AE08,-10.7963023337375,266.722743796802,right,ML
71,AE08,8.97217259752021,207.72934806872,right,ML
72,AE08,7.27680022454408,208.890433822289,right,ML
73,AE08,8.51714274743962,154.623260079226,right,ML
74,AE08,8.33191188882448,178.779033696485,right,ML
75,AE08,-8.31872677322085,140.266449808902,right,ML
76,AE08,4.22656595594068,110.059473374086,right,ML
77,AE08,5.89648311194085,201.325998608002,right,ML
78,AE08,6.18932098657463,183.942005943024,right,ML
79,AE08,-10.2139327141079,196.157006050089,right,ML
80,AE08,2.30817392879811,66.072067795197,right,ML
84,AE08,-11.9211214433015,171.585620642738,right,ML
85,AE08,-6.71573932293805,212.064232389711,right,ML
86,AE08,9.2034864677266,176.776161566419,right,ML
87,AE08,1.91058467272475,77.0302433525478,right,ML
88,AE08,-5.98540480266755,78.9260529244554,right,ML
90,AE08,-5.10101409357567,144.41752764126,right,ML
91,AE08,-11.3054658807544,269.724394195896,right,ML
92,AE08,4.51201262356979,162.318457887752,right,ML
93,AE08,5.98471979916549,188.583785315906,right,ML
94,AE08,-6.73902547284843,224.137863903738,right,ML
95,AE08,-5.16437309989239,193.934172955737,right,ML
96,AE08,-10.5532490002603,142.8026253801,right,ML
97,AE08,7.78354452348476,175.015963446291,right,ML
98,AE08,2.90544962590373,54.1501434697637,right,ML
100,AE08,6.60494205201164,206.529620464244,right,ML
101,AE08,-4.39299173649322,148.004046999489,right,ML
102,AE08,-8.0232605765408,233.749946097993,right,ML
103,AE08,-4.96120044822301,117.063273335682,right,ML
104,AE08,6.24955919181874,185.735734970151,right,ML
106,AE08,5.77236478539372,169.511220489435,right,ML
107,AE08,-10.1902132845363,210.527127032067,right,ML
108,AE08,-7.35605707658579,201.605783149906,right,ML
109,AE08,-11.7328126817473,261.678541543846,right,ML
110,AE08,-7.69486785580472,233.185473608857,right,ML
111,AE08,6.1582912488303,172.096823727289,right,ML
113,AE08,-11.3093541279289,282.676699111418,right,ML
114,AE08,5.26435349136834,158.244534284544,right,ML
116,AE08,-6.72758200053534,237.869268686942,right,ML
117,AE08,7.54839799622724,153.764227379965,right,ML
118,AE08,-6.19938762398681,163.090663783595,right,ML
120,AE08,6.25739147779009,181.516427546229,right,ML
121,AE08,-4.43892609657509,158.83606214704,right,ML
122,AE08,1.82228841234138,82.6752051253134,right,ML
123,AE08,-10.7005473527348,127.179474167055,right,ML
124,AE08,-6.64594542394134,153.796438422935,right,ML
126,AE08,-3.74550344001107,120.112331465581,right,ML
127,AE08,9.78756392646538,143.26304168297,right,ML
128,AE08,-0.525233449180118,43.0878318404715,right,ML
129,AE08,-2.24746058689052,75.0837722746272,right,ML
130,AE08,-3.43433081562277,124.675826352726,right,ML
131,AE08,7.32800875996185,131.704265514069,right,ML
132,AE08,-1.96271520817303,85.8463933069503,right,ML
133,AE08,-8.0123752360389,198.98571196784,right,ML
134,AE08,7.85584772915639,213.026288248408,right,ML
135,AE08,-7.35047424499825,210.91998378108,right,ML
136,AE08,8.36854962590794,215.429725084681,right,ML
137,AE08,-1.74058061882204,84.9856168347808,right,ML
138,AE08,-7.346449041579,198.334044631363,right,ML
139,AE08,-6.3540250343774,201.685452352394,right,ML
140,AE08,9.18686690726884,167.994731153763,right,ML
141,AE08,8.1437390955312,195.967900731914,right,ML
142,AE08,1.51664588982791,53.5249521625547,right,ML
145,AE08,-4.67554073767104,166.318838425679,right,ML
146,AE08,-9.68516041828523,257.598721238506,right,ML
147,AE08,-8.03405438028788,205.754043868866,right,ML
148,AE08,1.418207429996,53.496606716196,right,ML
149,AE08,4.76423904624966,135.927166318637,right,ML
150,AE08,1.96576642191628,66.7626712061768,right,ML
151,AE08,3.87865523167787,107.569332603669,right,ML
153,AE08,3.66576929550266,143.389764288231,right,ML
154,AE08,-4.11713435095369,146.80351637197,right,ML
155,AE08,-1.8694853383891,82.8016385875529,right,ML
156,AE08,-1.70283754426062,88.3723634494763,right,ML
157,AE08,-1.55538564942224,67.8461365335562,right,ML
158,AE08,-7.10925582928644,159.571989596228,right,ML
159,AE08,-6.16744889477189,169.699627666827,right,ML
160,AE08,8.41875269288407,223.156816990465,right,ML
161,AE08,6.39191456641381,155.636228792414,right,ML
162,AE08,2.12154451493434,95.1298087410785,right,ML
163,AE08,-6.46121919549024,220.245138183371,right,ML
164,AE08,-7.13579691226277,212.749721201936,right,ML
165,AE08,6.06587024827897,194.577502942583,right,ML
166,AE08,-10.2442779722491,280.404385836833,right,ML
167,AE08,4.18337276263702,136.833898411694,right,ML
168,AE08,-10.9117294139029,254.968860066822,right,ML
169,AE08,5.11161179626154,192.859563756627,right,ML
170,AE08,-10.9155426608011,245.920397069779,right,ML
171,AE08,-4.3244607874233,128.575272329548,right,ML
172,AE08,3.90942130134537,130.107098977951,right,ML
174,AE08,9.01613750603781,209.724291591443,right,ML
0,AE09,4.257477054,125.1537108,right,ML
1,AE09,2.297312646,83.80720166,right,ML
2,AE09,-12.61270598,363.7003643,right,ML
3,AE09,4.562271331,137.7812347,right,ML
4,AE09,-13.02339083,357.4491574,right,ML
5,AE09,9.235620913,245.3324803,right,ML
6,AE09,4.003463488,128.9063374,right,ML
7,AE09,9.069386083,222.6271189,right,ML
8,AE09,-15.19210683,367.3642022,right,ML
9,AE09,8.02661649,201.6186519,right,ML
10,AE09,-14.19397821,384.4467033,right,ML
11,AE09,8.945529105,252.1634223,right,ML
12,AE09,6.533546119,186.1654965,right,ML
13,AE09,-12.17896342,333.291506,right,ML
14,AE09,2.119161263,175.8305127,right,ML
15,AE09,4.261589104,153.7315299,right,ML
16,AE09,1.732080128,71.33562646,right,ML
17,AE09,-3.118199066,128.7414019,right,ML
18,AE09,-14.1357286,385.368293,right,ML
19,AE09,8.593492365,228.8844873,right,ML
20,AE09,8.006636336,226.0561057,right,ML
21,AE09,4.166122752,138.9864247,right,ML
22,AE09,6.703020947,182.2117712,right,ML
23,AE09,8.567292917,213.8731149,right,ML
24,AE09,8.841201447,204.0962201,right,ML
25,AE09,-10.8974346,309.3711284,right,ML
26,AE09,-10.78625165,295.6944842,right,ML
27,AE09,4.220328612,132.6975539,right,ML
28,AE09,2.556513483,92.25056777,right,ML
29,AE09,-14.09423637,370.2855312,right,ML
30,AE09,4.501162584,148.1877335,right,ML
31,AE09,-3.441660651,118.8364706,right,ML
32,AE09,-10.13272256,283.9949133,right,ML
33,AE09,-6.313266682,216.500051,right,ML
34,AE09,7.487713771,190.7653587,right,ML
35,AE09,-10.57560748,299.9392388,right,ML
36,AE09,4.541588482,140.5066246,right,ML
37,AE09,1.954508399,86.61015161,right,ML
38,AE09,-3.060898095,123.2384751,right,ML
39,AE09,9.128023342,216.3766459,right,ML
40,AE09,-11.12349583,346.9138377,right,ML
41,AE09,-14.48123641,386.7875525,right,ML
42,AE09,-6.306211299,209.0453721,right,ML
43,AE09,-11.30400923,320.8292525,right,ML
44,AE09,6.483862222,211.3523142,right,ML
45,AE09,10.14120138,222.649997,right,ML
46,AE09,-2.802478363,96.14701765,right,ML
47,AE09,-14.01030144,344.7298966,right,ML
48,AE09,7.401638514,209.6779139,right,ML
49,AE09,6.742072453,201.0562942,right,ML
51,AE09,8.376037671,234.0887715,right,ML
52,AE09,-10.26602717,299.6120814,right,ML
53,AE09,-7.634430087,222.9096334,right,ML
54,AE09,9.315152833,256.2568977,right,ML
55,AE09,-2.882891732,115.1335618,right,ML
56,AE09,10.09058767,261.089192,right,ML
57,AE09,9.95362473,273.3667691,right,ML
58,AE09,-6.211630383,218.6741936,right,ML
59,AE09,3.997090016,137.0887957,right,ML
60,AE09,-14.13103581,342.9877264,right,ML
61,AE09,-5.949145841,214.5402222,right,ML
62,AE09,7.400448862,135.5354729,right,ML
63,AE09,-10.88871966,335.6115839,right,ML
64,AE09,-13.07986702,344.3671654,right,ML
65,AE09,-7.778681307,259.220314,right,ML
66,AE09,6.866475881,184.1411492,right,ML
67,AE09,-11.23725117,297.5279969,right,ML
68,AE09,-15.0922673,291.054577,right,ML
69,AE09,5.834249906,185.4218994,right,ML
70,AE09,-14.31996378,342.8863912,right,ML
71,AE09,9.500651559,222.9984557,right,ML
72,AE09,9.86168079,263.0195536,right,ML
73,AE09,9.692575071,237.6413728,right,ML
74,AE09,8.689967908,233.4983682,right,ML
75,AE09,-9.638095083,274.9739948,right,ML
76,AE09,4.123407744,138.4585629,right,ML
77,AE09,7.436003091,194.9058295,right,ML
78,AE09,-16.84215472,316.5231153,right,ML
79,AE09,-12.65340175,263.7524605,right,ML
80,AE09,9.168118072,324.024229,right,ML
81,AE09,16.65657885,460.8530241,right,ML
82,AE09,-22.0702291,566.5061231,right,ML
83,AE09,-19.59676934,767.3560165,right,ML
84,AE09,17.98779929,547.8524646,right,ML
85,AE09,-10.62762428,264.5747895,right,ML
86,AE09,-16.07155068,479.8702468,right,ML
87,AE09,-20.53708194,594.7769376,right,ML
88,AE09,-5.786348862,213.7100272,right,ML
89,AE09,17.73965276,634.7503655,right,ML
90,AE09,-6.653078057,184.48794,right,ML
91,AE09,15.87089756,354.9865665,right,ML
92,AE09,4.373910523,168.6991956,right,ML
93,AE09,-21.19834369,554.961455,right,ML
94,AE09,-9.97414646,306.9440635,right,ML
95,AE09,-7.068622776,310.0041669,right,ML
96,AE09,14.27369037,661.3759314,right,ML
97,AE09,-24.78288336,551.8016915,right,ML
98,AE09,7.618301389,235.8042693,right,ML
100,AE09,7.072124822,246.1539809,right,ML
102,AE09,16.80905338,502.6377253,right,ML
103,AE09,-7.271041609,347.9994188,right,ML
104,AE09,-14.18328669,387.2184393,right,ML
105,AE09,7.004175927,181.826286,right,ML
106,AE09,7.902797668,146.9125306,right,ML
107,AE09,-14.43138785,344.6400628,right,ML
108,AE09,-10.35743013,148.9327916,right,ML
109,AE09,-15.18802725,350.6830478,right,ML
110,AE09,-12.27424919,353.5300421,right,ML
111,AE09,7.329663136,184.5670644,right,ML
112,AE09,-9.842193397,259.4920694,right,ML
113,AE09,-16.8537933,408.8995223,right,ML
114,AE09,7.134009468,185.9291278,right,ML
115,AE09,9.063499097,248.5514361,right,ML
116,AE09,-10.88484785,315.6770625,right,ML
117,AE09,-24.68263854,405.3423682,right,ML
118,AE09,-12.63285367,346.8107801,right,ML
119,AE09,10.19198062,277.9182793,right,ML
120,AE09,6.510836376,360.5344351,right,ML
122,AE09,2.415807812,96.62779986,right,ML
123,AE09,-15.05844367,414.1762086,right,ML
124,AE09,-11.90394869,297.3089978,right,ML
125,AE09,-5.897824076,184.3487838,right,ML
126,AE09,-6.121614553,200.9905361,right,ML
127,AE09,11.1566085,292.2045235,right,ML
128,AE09,-1.817577456,89.95430456,right,ML
129,AE09,-2.442300307,99.65319963,right,ML
130,AE09,-5.660066329,144.0384835,right,ML
131,AE09,7.666035638,222.6502979,right,ML
132,AE09,-2.201064558,81.59921219,right,ML
133,AE09,-10.880013,221.6339661,right,ML
134,AE09,10.88915404,214.5954135,right,ML
135,AE09,-10.87027842,313.1703125,right,ML
136,AE09,10.70824843,286.6731343,right,ML
137,AE09,-2.300528629,85.33345411,right,ML
138,AE09,-9.097889714,211.4023964,right,ML
139,AE09,-12.11046081,350.6748976,right,ML
140,AE09,8.790472419,218.4095619,right,ML
141,AE09,8.844092219,237.7072602,right,ML
142,AE09,2.353733676,76.61767418,right,ML
143,AE09,1.73647742,74.08093178,right,ML
144,AE09,4.129111623,138.1643523,right,ML
145,AE09,-6.519944451,206.5138404,right,ML
146,AE09,-14.59675968,368.1519503,right,ML
147,AE09,-10.06110347,277.6017791,right,ML
148,AE09,1.806272985,69.25596333,right,ML
149,AE09,6.642471159,216.9622506,right,ML
150,AE09,2.252930078,86.43950144,right,ML
151,AE09,4.343630251,137.061459,right,ML
152,AE09,9.227802278,247.0719094,right,ML
153,AE09,4.226714556,151.6048838,right,ML
154,AE09,-5.342730847,191.4046593,right,ML
155,AE09,-2.61755196,100.9210758,right,ML
156,AE09,-1.80382005,77.96359447,right,ML
157,AE09,-2.044836981,89.64141494,right,ML
158,AE09,-10.69687363,296.6461982,right,ML
159,AE09,-11.77709427,271.9361184,right,ML
160,AE09,9.254052721,228.17164,right,ML
161,AE09,6.819204062,220.8714131,right,ML
162,AE09,2.312946326,72.20983219,right,ML
163,AE09,-10.84377934,227.0535187,right,ML
164,AE09,-10.90861053,310.9017623,right,ML
165,AE09,5.447512655,99.30040606,right,ML
166,AE09,-13.82958692,220.4868547,right,ML
167,AE09,5.456390702,163.7920373,right,ML
168,AE09,-14.38213135,334.9714431,right,ML
169,AE09,6.212302967,193.0077751,right,ML
170,AE09,-14.73948065,402.479641,right,ML
171,AE09,-5.255242643,163.9184497,right,ML
172,AE09,4.944218908,166.2444323,right,ML
173,AE09,7.785644577,265.7749265,right,ML
174,AE09,10.05393495,231.127161,right,ML
0,AE10,8.176786474,284.7494265,right,ML
1,AE10,3.851499521,127.3990609,right,ML
2,AE10,-17.6712073,430.5722846,right,ML
3,AE10,7.783159403,241.1429092,right,ML
4,AE10,-18.95190291,462.4814874,right,ML
5,AE10,15.72320465,317.141675,right,ML
6,AE10,7.94200396,213.9609339,right,ML
7,AE10,15.42341405,286.3990472,right,ML
8,AE10,-19.65136326,428.2795555,right,ML
9,AE10,15.43852865,324.3765595,right,ML
10,AE10,-20.60098078,417.5707019,right,ML
11,AE10,14.39126764,290.7998177,right,ML
12,AE10,11.03471447,298.6367628,right,ML
13,AE10,-18.14191738,409.4824801,right,ML
14,AE10,3.739902803,100.3737777,right,ML
15,AE10,6.477483321,209.0590968,right,ML
16,AE10,2.88181585,109.9874461,right,ML
17,AE10,-3.578401086,120.5786975,right,ML
18,AE10,-20.61872904,437.0525161,right,ML
19,AE10,14.29535511,314.7167724,right,ML
21,AE10,7.568628496,214.1705732,right,ML
23,AE10,13.11228964,267.6370955,right,ML
24,AE10,15.21506236,258.2353452,right,ML
25,AE10,-15.45248307,340.0736141,right,ML
26,AE10,-14.53503269,324.2780075,right,ML
28,AE10,3.22207249,135.4189208,right,ML
29,AE10,-17.22416246,525.4153655,right,ML
30,AE10,7.732104718,258.4093604,right,ML
31,AE10,-4.806860946,191.3597573,right,ML
32,AE10,-13.24039855,328.1561606,right,ML
33,AE10,-8.892770422,235.5646319,right,ML
34,AE10,10.71750357,243.1824222,right,ML
